Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.5,,
LOW_SHELF,26.0,4.0,0.71,
PEAK,57.0,-1.1,0.7,1.92
HIGH_SHELF,700.0,5.0,0.71,
PEAK,1200.0,-4.0,1.4,1.01
PEAK,2450.0,4.5,1.4,1.01
PEAK,4750.0,-3.0,2.0,0.71
PEAK,6700.0,-1.9,5.0,0.29
PEAK,8300.0,1.5,2.0,0.71
HIGH_SHELF,10000.0,2.0,0.71,
