Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,400.0,0.8,3.0,0.48
PEAK,1020.0,-1.5,3.0,0.48
PEAK,2000.0,3.0,2.0,0.71
PEAK,3050.0,-2.1,3.0,0.48
HIGH_SHELF,4000.0,5.0,0.71,
PEAK,4200.0,2.0,2.0,0.71
PEAK,5650.0,-5.9,3.5,0.41
PEAK,8000.0,-3.0,6.0,0.24
