Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.0,,
PEAK,80.0,-1.8,1.2,1.17
LOW_SHELF,110.0,10.0,0.71,
HIGH_SHELF,1000.0,10.0,0.71,
PEAK,1750.0,-4.6,2.5,0.57
PEAK,2500.0,-5.0,2.0,0.71
PEAK,5250.0,-11.0,4.5,0.32
PEAK,7300.0,-4.0,5.0,0.29
PEAK,9280.0,-8.5,6.0,0.24
HIGH_SHELF,12000.0,-15.0,0.71,
