Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.5,,
LOW_SHELF,108.0,4.0,0.7,0.29
LOW_SHELF,40.0,4.5,0.7,0.29
PEAK,260.0,-4.9,0.45,2.76
PEAK,1200.0,-1.0,2.0,0.71
PEAK,2200.0,2.1,2.0,0.71
PEAK,2750.0,-0.6,4.0,0.36
PEAK,3650.0,4.1,2.0,0.71
PEAK,5100.0,-1.8,5.0,0.29
PEAK,6500.0,2.0,4.0,0.36
HIGH_SHELF,10000.0,-8.0,0.7,0.33
