Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-11.5,,
LOW_SHELF,34.0,6.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,1380.0,-5.5,1.4,1.01
PEAK,2200.0,4.0,1.4,1.01
PEAK,2800.0,-1.5,5.0,0.29
PEAK,3500.0,-1.8,2.5,0.57
PEAK,4850.0,-4.0,5.0,0.29
PEAK,7500.0,5.0,1.0,1.39
HIGH_SHELF,10000.0,-3.0,0.71,
PEAK,10400.0,-5.0,6.0,0.24
