Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.2,,
PEAK,30.0,1.5,2.0,0.71
LOW_SHELF,64.0,6.0,0.7,0.31
PEAK,200.0,-1.5,1.3,1.08
PEAK,900.0,-1.7,1.2,1.17
PEAK,2150.0,5.0,2.0,0.71
PEAK,3000.0,2.0,2.8,0.51
PEAK,5400.0,-9.0,1.85,0.77
PEAK,7675.0,3.0,3.0,0.48
PEAK,10000.0,-2.5,4.0,0.36
PEAK,13650.0,-4.0,1.5,0.94
