Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.4,,
PEAK,18.0,5.0,1.4,1.01
PEAK,46.0,-2.7,0.9,1.53
PEAK,160.0,-3.3,0.9,1.53
PEAK,295.0,4.1,1.6,0.89
HIGH_SHELF,2000.0,3.0,0.71,
PEAK,2800.0,-5.0,1.5,0.94
PEAK,4340.0,-5.5,4.5,0.32
PEAK,7050.0,-3.7,6.0,0.24
PEAK,8000.0,-5.8,5.0,0.29
HIGH_SHELF,11000.0,-10.0,0.71,
