Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-11.5,,
LOW_SHELF,35.0,6.0,0.71,
PEAK,95.0,-1.5,1.0,1.39
LOW_SHELF,105.0,5.5,0.71,
PEAK,1170.0,-1.4,3.0,0.48
HIGH_SHELF,1300.0,5.0,0.71,
PEAK,2100.0,1.5,2.5,0.57
PEAK,3500.0,-7.1,1.5,0.94
PEAK,4550.0,-2.0,3.5,0.41
PEAK,8000.0,-2.0,4.0,0.36
HIGH_SHELF,10000.0,-5.0,0.71,
