Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.7,,
PEAK,300.0,-2.2,1.0,1.39
LOW_SHELF,370.0,-6.0,0.5,0.52
PEAK,880.0,1.1,1.4,1.01
PEAK,1550.0,-1.6,2.2,0.65
PEAK,2400.0,-1.4,2.0,0.71
PEAK,4500.0,-4.2,3.0,0.48
HIGH_SHELF,5000.0,4.0,0.8,
HIGH_SHELF,11000.0,-3.0,1.0,
