Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.5,,
LOW_SHELF,38.0,2.2,0.71,
PEAK,150.0,-1.4,0.8,1.7
PEAK,950.0,0.5,2.0,0.71
HIGH_SHELF,1900.0,8.0,0.71,
PEAK,2200.0,-4.7,1.3,1.08
PEAK,3050.0,3.3,1.4,1.01
PEAK,4850.0,-7.0,2.3,0.62
PEAK,7100.0,-4.0,4.0,0.36
PEAK,9000.0,-2.0,5.0,0.29
HIGH_SHELF,10000.0,-8.0,0.71,
