Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.0,,
LOW_SHELF,99.0,10.0,0.55,0.76
PEAK,280.0,-1.5,1.5,0.94
PEAK,900.0,1.9,2.0,0.71
PEAK,1500.0,-1.0,2.0,0.71
PEAK,2650.0,-2.3,3.0,0.48
PEAK,3700.0,2.9,1.5,0.94
PEAK,5100.0,-8.7,4.0,0.36
PEAK,7000.0,5.0,1.2,1.17
HIGH_SHELF,8000.0,5.0,0.7,0.3
