Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.4,,
LOW_SHELF,24.0,5.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,200.0,-2.5,0.5,2.54
PEAK,740.0,2.4,1.4,1.01
PEAK,1000.0,-1.2,3.5,0.41
PEAK,2280.0,-5.3,1.9,0.75
PEAK,2650.0,-0.6,5.0,0.29
PEAK,3500.0,3.0,1.4,1.01
PEAK,5500.0,-5.0,3.5,0.41
HIGH_SHELF,12000.0,-1.0,0.71,
