Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.5,,
LOW_SHELF,40.0,4.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,270.0,-1.7,2.0,0.71
PEAK,430.0,1.5,3.0,0.48
PEAK,860.0,-2.5,3.0,0.48
HIGH_SHELF,2600.0,5.5,0.71,
PEAK,3200.0,-2.2,2.0,0.71
PEAK,5200.0,2.0,1.4,1.01
PEAK,5650.0,-2.5,5.0,0.29
PEAK,8190.0,-6.0,6.0,0.24
