Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.8,,
PEAK,75.0,-1.6,1.3,1.08
HIGH_SHELF,110.0,-10.0,0.71,
PEAK,900.0,3.0,0.9,1.53
PEAK,1400.0,-2.0,2.0,0.71
HIGH_SHELF,1800.0,10.0,0.71,
PEAK,3200.0,2.3,1.0,1.39
PEAK,5800.0,3.0,2.0,0.71
HIGH_SHELF,10000.0,6.0,0.71,
PEAK,19000.0,-15.0,3.0,0.48
