Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-16.8,,
PEAK,2820.0,20.0,0.7,1.92
PEAK,1570.0,-16.0,1.5,0.94
PEAK,3900.0,-4.6,6.0,0.24
PEAK,10200.0,-11.5,2.0,0.71
PEAK,245.0,-4.0,0.8,1.7
PEAK,900.0,1.0,2.0,0.71
LOW_SHELF,70.0,6.0,0.7,0.31
PEAK,5600.0,3.0,2.0,0.71
