Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-1.5,,
PEAK,95.0,0.6,2.0,0.71
PEAK,240.0,-2.5,1.0,1.39
LOW_SHELF,600.0,-6.0,0.7,0.31
PEAK,950.0,1.2,1.4,1.01
PEAK,3300.0,-1.2,2.0,0.71
PEAK,5000.0,-8.8,3.0,0.48
PEAK,6750.0,3.3,4.0,0.36
