Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.2,,
PEAK,57.0,-5.3,0.4,3.02
LOW_SHELF,105.0,5.5,0.71,
PEAK,143.0,-3.6,1.7,0.84
PEAK,230.0,3.3,1.0,1.39
PEAK,4100.0,5.5,1.2,1.17
PEAK,5570.0,-6.8,6.0,0.24
PEAK,7900.0,-2.1,6.0,0.24
PEAK,9000.0,2.0,1.4,1.01
HIGH_SHELF,10000.0,-6.0,0.71,
PEAK,10500.0,-3.1,6.0,0.24
