Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.7,,
PEAK,35.0,-7.2,0.3,3.7
PEAK,86.0,1.3,2.5,0.57
LOW_SHELF,105.0,5.5,0.71,
PEAK,250.0,-1.2,1.2,1.17
PEAK,370.0,1.5,1.4,1.01
PEAK,2100.0,8.0,1.2,1.17
PEAK,3250.0,-2.7,4.0,0.36
PEAK,3850.0,-2.4,3.0,0.48
HIGH_SHELF,8000.0,3.0,0.71,
PEAK,8500.0,-4.2,5.0,0.29
