Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.1,,
PEAK,40.0,-9.5,0.7,1.92
LOW_SHELF,105.0,5.5,0.71,
PEAK,115.0,-6.4,1.0,1.39
PEAK,320.0,-1.5,2.0,0.71
PEAK,520.0,1.0,1.4,1.01
PEAK,1250.0,1.2,1.5,0.94
PEAK,2400.0,-3.8,1.0,1.39
PEAK,6400.0,-4.5,3.0,0.48
PEAK,8400.0,-2.8,6.0,0.24
HIGH_SHELF,10000.0,-4.0,0.71,
