Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.6,,
PEAK,140.0,2.5,0.9,1.53
PEAK,850.0,1.5,1.0,1.39
PEAK,1380.0,-2.8,2.5,0.57
PEAK,2700.0,-2.7,1.8,0.79
PEAK,4340.0,-1.3,4.0,0.36
PEAK,5500.0,2.0,1.4,1.01
