Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.8,,
PEAK,270.0,-3.0,0.5,2.54
PEAK,900.0,1.4,1.9,0.75
PEAK,1450.0,-3.6,1.3,1.08
PEAK,3480.0,-4.7,4.5,0.32
PEAK,4500.0,5.0,0.7,1.92
PEAK,4550.0,-3.3,3.0,0.48
PEAK,7500.0,-1.0,4.0,0.36
HIGH_SHELF,11000.0,-4.0,0.71,
