Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.0,,
PEAK,300.0,-3.9,0.5,2.54
PEAK,800.0,3.3,1.5,0.94
HIGH_SHELF,850.0,-7.0,0.7,0.32
PEAK,1050.0,0.7,3.0,0.48
PEAK,2300.0,-0.4,3.0,0.48
HIGH_SHELF,3000.0,4.0,0.7,0.29
PEAK,3450.0,0.9,3.0,0.48
HIGH_SHELF,11000.0,5.0,0.7,0.3
