Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.3,,
LOW_SHELF,105.0,8.0,0.7,0.33
PEAK,425.0,1.4,4.0,0.36
PEAK,800.0,-1.3,4.0,0.36
PEAK,1950.0,-2.8,2.0,0.71
PEAK,2700.0,-1.9,5.0,0.29
PEAK,3500.0,2.0,3.0,0.48
PEAK,4550.0,-3.0,4.0,0.36
PEAK,6300.0,9.0,1.0,1.39
HIGH_SHELF,11000.0,-4.0,0.7,0.29
PEAK,11100.0,-5.0,3.0,0.48
