Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,110.0,-4.0,0.65,2.04
PEAK,355.0,3.9,1.3,1.08
PEAK,1800.0,-1.4,2.5,0.57
PEAK,2600.0,-1.0,2.2,0.65
PEAK,6000.0,-0.9,5.0,0.29
PEAK,7000.0,3.0,1.4,1.01
PEAK,8500.0,-2.7,6.0,0.24
HIGH_SHELF,10000.0,4.0,0.71,
PEAK,12500.0,-6.0,7.0,0.21
