Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
PEAK,90.0,-2.6,1.0,1.39
LOW_SHELF,105.0,5.5,0.71,
PEAK,210.0,-1.9,1.1,1.27
PEAK,1160.0,-5.3,1.4,1.01
PEAK,1650.0,5.0,1.3,1.08
PEAK,4050.0,-2.0,5.0,0.29
PEAK,5000.0,1.0,3.0,0.48
PEAK,8200.0,-1.5,5.0,0.29
HIGH_SHELF,10000.0,2.0,0.71,
