Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.4,,
LOW_SHELF,60.0,1.1,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,940.0,-2.5,2.0,0.71
PEAK,1450.0,0.8,2.0,0.71
PEAK,1850.0,7.6,1.0,1.39
PEAK,2980.0,-2.7,2.3,0.62
PEAK,4150.0,-6.0,3.3,0.44
PEAK,5600.0,3.5,1.4,1.01
PEAK,6800.0,-1.3,4.0,0.36
HIGH_SHELF,8500.0,1.5,0.71,
