Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.5,,
LOW_SHELF,105.0,5.5,0.71,
LOW_SHELF,140.0,-12.5,0.71,
PEAK,142.0,-1.8,2.0,0.71
PEAK,230.0,1.1,3.0,0.48
PEAK,500.0,-6.1,4.0,0.36
PEAK,700.0,2.9,1.4,1.01
PEAK,2600.0,-5.0,1.7,0.84
PEAK,3300.0,6.0,1.0,1.39
PEAK,4450.0,-1.4,6.0,0.24
HIGH_SHELF,10000.0,-9.0,0.71,
