Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.5,,
PEAK,76.0,-7.1,0.5,2.54
LOW_SHELF,110.0,10.0,-0.71,
PEAK,320.0,-2.5,0.8,1.7
HIGH_SHELF,1500.0,4.2,0.71,
PEAK,3000.0,-1.8,3.0,0.48
PEAK,5975.0,-7.0,3.0,0.48
HIGH_SHELF,7000.0,-3.0,0.71,
