Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,0.1,,
PEAK,2220.0,-13.3,1.2,1.17
PEAK,3760.0,-6.1,8.0,0.18
PEAK,5000.0,3.0,1.0,1.39
PEAK,5910.0,-7.0,9.0,0.16
PEAK,8100.0,-4.7,8.0,0.18
