Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.4,,
PEAK,60.0,2.0,2.0,0.71
PEAK,102.0,-8.3,0.7,1.92
LOW_SHELF,105.0,5.5,0.71,
PEAK,250.0,2.0,1.0,1.39
PEAK,580.0,0.6,1.4,1.01
PEAK,2000.0,-1.9,1.4,1.01
HIGH_SHELF,5000.0,-4.0,0.71,
HIGH_SHELF,10000.0,2.0,0.71,
