Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
PEAK,100.0,-1.9,1.2,1.17
LOW_SHELF,105.0,5.5,0.71,
PEAK,1200.0,-1.0,1.3,1.08
PEAK,2200.0,-9.0,2.5,0.57
PEAK,4000.0,6.8,0.7,1.92
PEAK,4220.0,-8.0,4.0,0.36
PEAK,9000.0,-6.8,3.5,0.41
HIGH_SHELF,10000.0,1.0,0.71,
