Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.7,,
LOW_SHELF,115.0,3.5,0.7,0.29
PEAK,400.0,1.0,2.0,0.71
PEAK,1000.0,-1.6,2.5,0.57
PEAK,2500.0,-3.0,2.0,0.71
HIGH_SHELF,3000.0,7.0,0.7,0.32
PEAK,5900.0,-9.0,4.0,0.36
PEAK,7800.0,-7.3,5.0,0.29
HIGH_SHELF,10000.0,-6.0,0.7,0.31
