Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.6,,
LOW_SHELF,110.0,0.0,0.71,
LOW_SHELF,350.0,-5.0,0.71,
PEAK,800.0,2.5,0.6,2.19
PEAK,1750.0,-0.9,4.0,0.36
PEAK,2440.0,-3.4,2.0,0.71
PEAK,3700.0,4.0,1.4,1.01
PEAK,5400.0,-4.5,4.0,0.36
PEAK,9000.0,4.0,0.7,1.92
HIGH_SHELF,10000.0,1.0,0.71,
