Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-13.3,,
PEAK,260.0,-3.4,1.2,1.17
PEAK,890.0,3.0,1.2,1.17
PEAK,2500.0,-0.7,5.0,0.29
PEAK,4000.0,-15.0,1.0,1.39
PEAK,5300.0,3.5,3.0,0.48
PEAK,7000.0,18.7,0.8,1.7
PEAK,10000.0,-3.0,3.0,0.48
