Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-0.8,,
LOW_SHELF,105.0,-3.0,0.71,
PEAK,150.0,-3.0,2.0,0.71
PEAK,950.0,0.8,1.4,1.01
PEAK,2150.0,-4.9,1.4,1.01
PEAK,2800.0,-2.0,6.0,0.24
PEAK,3300.0,4.0,1.4,1.01
PEAK,3700.0,-1.6,4.5,0.32
PEAK,6400.0,-6.8,4.0,0.36
HIGH_SHELF,11000.0,-4.0,0.71,
