Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.9,,
LOW_SHELF,105.0,0.0,0.71,
PEAK,225.0,-8.5,0.8,1.7
LOW_SHELF,250.0,-7.0,0.71,
PEAK,385.0,6.2,1.5,0.94
PEAK,680.0,-1.3,2.0,0.71
PEAK,1100.0,1.0,2.0,0.71
PEAK,2500.0,3.9,1.4,1.01
PEAK,5800.0,-1.2,3.0,0.48
PEAK,7400.0,-1.1,7.0,0.21
PEAK,8500.0,-5.1,6.0,0.24
