Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.6,,
LOW_SHELF,48.0,4.0,0.71,
PEAK,230.0,-6.6,0.5,2.54
HIGH_SHELF,700.0,3.0,0.71,
PEAK,900.0,0.8,3.0,0.48
PEAK,1320.0,-1.5,2.3,0.62
HIGH_SHELF,2000.0,2.5,0.71,
PEAK,4580.0,-2.7,4.5,0.32
PEAK,5000.0,4.0,0.8,1.7
PEAK,6650.0,-3.1,5.0,0.29
PEAK,8600.0,-3.0,2.0,0.71
