Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.5,,
LOW_SHELF,34.0,4.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,600.0,0.4,1.4,1.01
PEAK,950.0,-3.0,1.7,0.84
PEAK,1900.0,7.0,1.1,1.27
PEAK,3000.0,-1.4,3.5,0.41
PEAK,8000.0,-1.6,6.0,0.24
HIGH_SHELF,10000.0,1.0,0.71,
