Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.6,,
PEAK,60.0,2.5,2.0,0.71
PEAK,85.0,-1.7,2.0,0.71
LOW_SHELF,105.0,5.5,0.71,
PEAK,140.0,3.3,1.0,1.39
PEAK,240.0,-2.0,1.4,1.01
PEAK,1070.0,-1.0,5.0,0.29
PEAK,2100.0,1.5,2.0,0.71
PEAK,3300.0,-4.0,1.8,0.79
HIGH_SHELF,7000.0,1.0,0.71,
