Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-1.9,,
PEAK,33.0,0.5,1.2,1.17
PEAK,210.0,-3.8,0.5,2.54
HIGH_SHELF,300.0,1.9,0.7,0.28
PEAK,900.0,0.7,2.5,0.57
PEAK,1200.0,-0.6,2.0,0.71
PEAK,2000.0,-3.0,1.0,1.39
PEAK,4400.0,-2.9,3.5,0.41
PEAK,5000.0,-1.7,8.0,0.18
