Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.3,,
PEAK,40.0,-3.2,1.0,1.39
PEAK,95.0,-6.9,1.2,1.17
LOW_SHELF,105.0,5.5,0.71,
PEAK,185.0,2.0,2.0,0.71
PEAK,850.0,1.4,1.8,0.79
PEAK,3150.0,-1.8,4.0,0.36
PEAK,4000.0,1.5,3.0,0.48
PEAK,6000.0,-3.5,3.0,0.48
PEAK,7900.0,-1.5,7.0,0.21
HIGH_SHELF,14000.0,-6.0,0.71,
