Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.7,,
PEAK,35.0,3.7,3.0,0.48
PEAK,57.0,-1.2,2.0,0.71
PEAK,220.0,-0.5,2.0,1.0
PEAK,1500.0,-5.5,1.25,1.13
PEAK,2000.0,-1.7,2.5,0.57
PEAK,3700.0,-3.6,5.0,0.29
PEAK,4500.0,5.8,0.9,1.53
PEAK,5850.0,-7.9,5.0,0.29
