Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.7,,
PEAK,24.0,-2.0,1.0,1.39
PEAK,180.0,4.0,0.5,2.54
PEAK,570.0,-3.3,1.4,1.01
PEAK,1350.0,-5.3,1.2,1.17
PEAK,2700.0,-6.2,1.3,1.08
HIGH_SHELF,4000.0,4.0,0.71,
PEAK,4800.0,-2.3,4.0,0.36
PEAK,8900.0,-4.0,3.0,0.48
HIGH_SHELF,10000.0,-5.0,0.71,
