Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.2,,
PEAK,105.0,-4.7,1.3,1.08
PEAK,340.0,5.5,1.1,1.27
PEAK,1100.0,-1.6,1.4,1.01
PEAK,2500.0,1.8,1.5,0.94
PEAK,3900.0,-2.3,5.0,0.29
PEAK,5500.0,2.0,2.0,0.71
PEAK,7200.0,-1.6,6.0,0.24
PEAK,9300.0,-4.0,3.0,0.48
