Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.5,,
LOW_SHELF,40.0,3.5,0.71,
PEAK,150.0,1.0,1.5,0.94
PEAK,260.0,-1.6,0.5,2.54
PEAK,730.0,0.7,2.0,0.71
PEAK,1400.0,-1.2,2.0,0.71
PEAK,2870.0,-2.2,2.3,0.62
PEAK,4100.0,2.7,1.1,1.27
PEAK,6730.0,-4.7,2.8,0.51
PEAK,9200.0,3.0,1.0,1.39
