Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.7,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,210.0,-2.5,0.3,3.7
PEAK,510.0,2.3,0.8,1.7
PEAK,1350.0,-1.1,1.4,1.01
HIGH_SHELF,2000.0,7.0,0.71,
PEAK,2900.0,-1.6,2.0,0.71
PEAK,5100.0,-2.2,6.0,0.24
PEAK,6470.0,-7.3,3.7,0.39
PEAK,10000.0,3.0,1.0,1.39
HIGH_SHELF,12500.0,-4.0,0.71,
