Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
PEAK,95.0,-2.3,1.0,1.39
LOW_SHELF,105.0,5.5,0.71,
PEAK,185.0,-3.1,0.8,1.7
PEAK,670.0,0.9,0.8,1.7
PEAK,2180.0,-4.1,1.8,0.79
HIGH_SHELF,3300.0,5.0,0.71,
PEAK,5070.0,-8.0,4.0,0.36
PEAK,7300.0,-4.5,5.0,0.29
HIGH_SHELF,9000.0,-5.0,0.71,
