Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-1.6,,
PEAK,31.0,1.6,1.5,0.94
HIGH_SHELF,185.0,-4.0,0.6,1.54
PEAK,530.0,0.6,1.0,1.39
PEAK,1050.0,-1.1,2.0,0.71
PEAK,2800.0,-1.0,2.0,0.71
HIGH_SHELF,3500.0,5.5,0.8,
PEAK,6300.0,-4.0,5.0,0.29
PEAK,8100.0,-2.2,6.0,0.24
