Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.5,,
LOW_SHELF,50.0,2.5,0.71,
PEAK,200.0,-2.5,0.7,1.92
PEAK,900.0,1.7,1.0,1.39
PEAK,1400.0,-2.5,1.9,0.75
PEAK,2200.0,-1.5,2.0,0.71
PEAK,4850.0,-4.4,2.5,0.57
PEAK,5000.0,5.0,1.0,1.39
