Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.5,,
LOW_SHELF,35.0,3.5,0.71,
PEAK,220.0,-1.5,0.6,2.19
PEAK,1150.0,-0.5,3.0,0.48
PEAK,1800.0,3.0,1.4,1.01
PEAK,2950.0,-1.3,3.0,0.48
PEAK,3500.0,1.7,3.0,0.48
PEAK,5750.0,-8.9,3.5,0.41
PEAK,7930.0,-6.4,7.0,0.21
HIGH_SHELF,13000.0,-3.0,0.71,
PEAK,11000.0,-4.0,5.0,0.29
