Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.0,,
LOW_SHELF,53.0,7.0,0.7,0.32
PEAK,220.0,-4.0,0.7,1.92
PEAK,900.0,1.4,1.3,1.08
PEAK,1350.0,-1.6,2.5,0.57
PEAK,3050.0,-2.8,3.0,0.48
