Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.8,,
PEAK,75.0,-3.1,0.8,1.7
LOW_SHELF,110.0,9.9,0.71,
PEAK,290.0,-4.4,0.5,2.54
PEAK,950.0,1.5,1.4,1.01
PEAK,1200.0,-0.8,2.0,0.71
PEAK,2600.0,-0.6,3.0,0.48
PEAK,3600.0,3.6,1.4,1.01
PEAK,5050.0,-2.4,4.0,0.36
PEAK,8000.0,-10.0,5.0,0.29
PEAK,9500.0,-5.0,3.0,0.48
