Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.4,,
LOW_SHELF,63.0,4.0,0.71,
PEAK,215.0,-3.3,0.8,1.7
PEAK,860.0,1.6,1.4,1.01
PEAK,1490.0,-3.7,1.4,1.01
PEAK,3200.0,5.0,1.0,1.39
PEAK,5450.0,-1.0,3.0,0.48
PEAK,8600.0,-4.0,4.0,0.36
HIGH_SHELF,10000.0,-1.0,0.71,
