Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.1,,
LOW_SHELF,50.0,1.5,0.71,
PEAK,200.0,-5.7,0.5,2.54
PEAK,810.0,1.5,1.3,1.08
HIGH_SHELF,2200.0,14.0,0.71,
PEAK,2875.0,-8.8,1.1,1.27
PEAK,3900.0,-10.3,2.8,0.51
HIGH_SHELF,11000.0,-14.0,0.71,
