Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.0,,
PEAK,18.0,1.8,1.3,1.08
PEAK,235.0,-3.4,0.6,2.19
PEAK,875.0,3.2,0.8,1.7
PEAK,1300.0,0.8,2.0,0.71
PEAK,2350.0,1.2,3.0,0.48
PEAK,3100.0,-1.7,7.0,0.21
PEAK,3450.0,3.0,6.0,0.24
PEAK,4700.0,-1.4,4.0,0.36
PEAK,5950.0,-4.8,4.5,0.32
PEAK,8700.0,-6.0,4.0,0.36
