Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.9,,
PEAK,100.0,-12.0,0.2,4.75
LOW_SHELF,105.0,5.5,0.71,
PEAK,500.0,3.3,1.4,1.01
PEAK,1500.0,4.3,1.4,1.01
PEAK,2700.0,-4.1,2.0,0.71
PEAK,3800.0,5.0,1.4,1.01
PEAK,4450.0,-3.0,6.0,0.24
PEAK,5500.0,-8.8,3.0,0.48
PEAK,10580.0,-6.0,7.0,0.21
