Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.9,,
LOW_SHELF,35.0,3.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,620.0,2.2,0.7,1.92
PEAK,1500.0,-2.2,1.3,1.08
PEAK,2040.0,3.0,2.0,0.71
PEAK,2950.0,-2.8,2.0,0.71
PEAK,5900.0,-9.0,4.0,0.36
PEAK,6200.0,12.0,0.6,2.19
PEAK,9000.0,-2.0,6.0,0.24
HIGH_SHELF,10000.0,-1.0,0.71,
