Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.9,,
PEAK,57.0,-2.5,1.4,1.01
LOW_SHELF,92.0,-10.0,0.71,
PEAK,160.0,6.0,1.0,1.39
PEAK,350.0,-1.5,1.8,0.79
PEAK,900.0,2.5,2.0,0.71
LOW_SHELF,1000.0,2.5,0.71,
PEAK,1260.0,-6.0,0.6,2.19
PEAK,2700.0,-1.1,2.0,0.71
PEAK,3800.0,2.0,2.0,0.71
HIGH_SHELF,8500.0,-5.0,0.71,0.11
