Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.1,,
PEAK,20.0,5.0,1.0,1.39
PEAK,200.0,-2.6,2.0,0.71
PEAK,340.0,5.0,2.0,0.71
PEAK,1250.0,3.0,1.1,1.27
PEAK,2800.0,-3.0,2.5,0.57
PEAK,4320.0,-6.4,6.0,0.24
PEAK,5000.0,12.0,0.5,2.54
PEAK,6000.0,-4.0,5.0,0.29
PEAK,6900.0,-6.4,5.5,0.26
HIGH_SHELF,7000.0,-6.0,0.7,0.31
