Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.0,,
LOW_SHELF,55.0,2.0,0.7,0.28
LOW_SHELF,130.0,6.0,0.7,0.31
PEAK,380.0,2.0,3.0,0.48
HIGH_SHELF,800.0,4.0,0.7,0.29
PEAK,800.0,-2.5,1.6,0.89
PEAK,1850.0,4.0,1.6,0.89
PEAK,3000.0,-1.9,2.9,0.5
PEAK,5400.0,2.0,7.0,0.21
PEAK,8250.0,-3.0,8.0,0.18
