Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.1,,
LOW_SHELF,103.0,10.0,0.6,1.42
PEAK,780.0,-1.8,1.0,1.39
HIGH_SHELF,1600.0,10.0,0.71,
PEAK,2250.0,-2.8,2.0,0.71
PEAK,4000.0,3.0,1.0,1.39
PEAK,5750.0,-3.5,3.0,0.48
PEAK,8500.0,-2.0,3.0,0.48
LOW_SHELF,20000.0,-10.0,0.71,
