Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
PEAK,70.0,-2.3,0.9,1.53
LOW_SHELF,105.0,5.5,0.71,
PEAK,195.0,-2.9,0.8,1.7
PEAK,1500.0,-1.2,2.2,0.65
HIGH_SHELF,2000.0,2.0,0.71,
PEAK,2450.0,-1.1,3.0,0.48
PEAK,3750.0,-3.0,3.5,0.41
PEAK,7600.0,-1.6,5.0,0.29
HIGH_SHELF,10000.0,-1.0,0.71,
