Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.5,,
PEAK,70.0,-4.4,0.25,4.17
LOW_SHELF,105.0,5.5,0.71,
PEAK,152.0,5.0,2.0,0.71
PEAK,510.0,1.5,1.4,1.01
HIGH_SHELF,2000.0,7.0,0.71,
PEAK,2250.0,2.5,3.0,0.48
PEAK,3200.0,-1.8,5.0,0.29
PEAK,4620.0,-2.2,5.0,0.29
PEAK,5800.0,-7.5,3.0,0.48
HIGH_SHELF,11000.0,-10.0,0.71,
