Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.9,,
LOW_SHELF,40.0,1.0,0.71,
PEAK,280.0,-6.5,0.53,2.43
PEAK,930.0,1.1,2.5,0.57
PEAK,1360.0,-1.6,2.3,0.62
PEAK,3230.0,-1.0,5.0,0.29
PEAK,4520.0,-1.9,5.0,0.29
PEAK,4800.0,5.0,0.75,1.8
PEAK,6650.0,-1.5,6.0,0.24
PEAK,8600.0,-2.0,2.0,0.71
